id,clustering_coefficient_std,clustering_coefficient_max,inside_weights_25,outside_weight_ratio,inside_weights,inside_weights_75,clustering_coefficient_25,size,degree_max,pageranks_50,inside_edges,pageranks_mean,pageranks_75,clustering_coefficient_50,subgraph_clustering_coeff,clustering_coeff_mean,degree_50,degree_75,inside_weight_ratio,inside_weights_50,degree_std,clustering_coefficient_75,outside_edges,pageranks_std,degree_mean,density,pageranks_max,cohesion,degree_25,pageranks_25,unlinked,outside_weights,inside_weights_mean,inside_weights_std
64,0.121098383,0.067567568,0.008658009,0.608056166,0.015272306,0.028537455,0.024691358,0.091247672,0.067567568,0.070918734,0.023555392,0.215252108,0.159069519,0.071428571,0.614278312,0.221882774,0.071428571,0.196202532,0.391943834,0.021645022,0.121098383,0.196202532,0.03858206,0.09648328,0.221882774,0.066171842,0.051824751,0.105749744,0.024691358,0.052788625,0.933828158,0.032050242,0.032769556,0.043092847
65,0.195168299,0.113396005,0.00974026,0.480322555,0.023437621,0.070749108,0,0.068901304,0.113396005,0.032302973,0.012697828,0.320025584,0.077552519,0.028571429,0.775998274,0.206928292,0.028571429,0.063291139,0.519677445,0.034632035,0.195168299,0.063291139,0.037406972,0.218816766,0.206928292,0.059201006,0.122422878,0.057511994,0,0.0135364,0.940798994,0.030514527,0.130869131,0.249189244
66,0.148366274,0.076968273,0.008658009,0.476238847,0.02825029,0.060642093,0.049382716,0.068901304,0.076968273,0.076048653,0.021715127,0.313684678,0.293613612,0.085714286,0.706223591,0.299704933,0.085714286,0.310126582,0.523761153,0.038961039,0.148366274,0.310126582,0.048570309,0.119636751,0.299704933,0.127903168,0.059538324,0.076474917,0.049382716,0.045266607,0.872096832,0.036207908,0.086648645,0.12347958
67,0.225451607,0.12279671,0.008658009,0.621833635,0.017427578,0.068370987,0.049382716,0.065176909,0.12279671,0.109678433,0.015642252,0.332021825,0.133243949,0.1,0.74373289,0.345626174,0.1,0.202531646,0.378166365,0.036796537,0.225451607,0.202531646,0.047982765,0.15690264,0.345626174,0.095213116,0.071977972,0.054923566,0.049382716,0.046941624,0.904786884,0.038517723,0.070987152,0.079513977
68,0.114334687,0.041128085,0.008658009,0.570744027,0.026573967,0.040428062,0.098765432,0.063314711,0.041128085,0.175045447,0.027603975,0.344096318,0.316460384,0.185714286,0.666005145,0.361631825,0.185714286,0.417721519,0.429255973,0.038961039,0.114334687,0.417721519,0.053074814,0.082961553,0.361631825,0.210072022,0.027064633,0.08941675,0.098765432,0.122310238,0.789927978,0.048431199,0.058815357,0.064843332
69,0.21395799,0.089894242,0.03030303,0.632119595,0.022294322,0.130796671,0.092592593,0.048417132,0.089894242,0.190302078,0.013249908,0.451375294,0.360738345,0.185714286,0.738921224,0.471923197,0.185714286,0.490506329,0.367880405,0.082251082,0.21395799,0.490506329,0.055620838,0.136063718,0.471923197,0.161697866,0.050320922,0.039200985,0.092592593,0.081410745,0.838302134,0.051215462,0.117539994,0.104209583
70,0.225175875,0.094007051,0.012987013,0.571278204,0.029308613,0.109393579,0.049382716,0.044692737,0.094007051,0.081882855,0.015090173,0.484513234,0.306232789,0.085714286,0.736503555,0.429774145,0.085714286,0.392405063,0.428721796,0.051948052,0.225175875,0.392405063,0.059929495,0.184040931,0.429774145,0.226385614,0.068234657,0.04157658,0.049382716,0.056868244,0.773614386,0.053512791,0.139101862,0.196754951
71,0.244350926,0.097532315,0.012987013,0.685494155,0.015828505,0.059453032,0.030864198,0.059590317,0.097532315,0.062945025,0.015458226,0.329890149,0.25279915,0.064285714,0.723205664,0.431941073,0.064285714,0.443037975,0.314505845,0.038961039,0.244350926,0.443037975,0.055816686,0.137027689,0.431941073,0.11847096,0.05968223,0.046094323,0.030864198,0.020087073,0.88152904,0.044835379,0.063554093,0.070608037
72,0.13360831,0.0693302,0.012987013,0.433333333,0.021908073,0.049346017,0.049382716,0.063314711,0.0693302,0.123500483,0.019322782,0.3019636,0.190778592,0.135714286,0.714061459,0.290684982,0.135714286,0.231012658,0.566666667,0.036796537,0.13360831,0.231012658,0.034273404,0.110802774,0.290684982,0.135861669,0.051650467,0.097533949,0.049382716,0.057243989,0.864138331,0.023859763,0.072766856,0.099835339
73,0.193310741,0.114571093,0.024891775,0.460292677,0.024047895,0.078478002,0.104938272,0.059590317,0.114571093,0.09856406,0.012329775,0.318443733,0.183329316,0.092857143,0.783237771,0.281179032,0.092857143,0.227848101,0.539707323,0.103896104,0.193310741,0.227848101,0.032510772,0.180789354,0.281179032,0.08698778,0.098754012,0.064730405,0.104938272,0.097075914,0.91301222,0.029028754,0.139397367,0.179778962
74,0.167162824,0.091656874,0.008658009,0.67000837,0.015473156,0.043995244,0.104938272,0.055865922,0.091656874,0.137542681,0.013801987,0.334347861,0.256978759,0.142857143,0.65157174,0.33588896,0.142857143,0.287974684,0.32999163,0.043290043,0.167162824,0.287974684,0.047003525,0.131230676,0.33588896,0.120248237,0.066331991,0.049176172,0.104938272,0.092457022,0.879751763,0.041214588,0.071448289,0.085369095
75,0.144782279,0.048178613,0.004329004,0.635972719,0.015017381,0.045184304,0.024691358,0.063314711,0.048178613,0.048194835,0.015274199,0.279463936,0.135486479,0.064285714,0.705864018,0.269499466,0.064285714,0.14556962,0.364027281,0.017316017,0.144782279,0.14556962,0.040736389,0.12340302,0.269499466,0.099581052,0.045785242,0.063761334,0.024691358,0.047363347,0.900418948,0.035046758,0.06018981,0.085246063
76,0.145250895,0.069917744,0.00974026,0.46946681,0.016199305,0.068965517,0.024691358,0.054003724,0.069917744,0.168456717,0.01417004,0.324549356,0.269175715,0.142857143,0.691041366,0.343863328,0.142857143,0.405063291,0.53053319,0.032467532,0.145250895,0.405063291,0.030748139,0.122014375,0.343863328,0.135329695,0.059732996,0.079315105,0.024691358,0.032509069,0.864670305,0.020263943,0.073292093,0.088932914
77,0.154661848,0.064629847,0.017316017,0.430526422,0.025608343,0.052318668,0.067901235,0.052141527,0.064629847,0.15805322,0.018586676,0.338832974,0.243027606,0.164285714,0.785928769,0.35236932,0.164285714,0.319620253,0.569473578,0.043290043,0.154661848,0.319620253,0.0346651,0.11276603,0.35236932,0.204669736,0.047601099,0.092608107,0.067901235,0.063610097,0.795330264,0.027580438,0.092863019,0.133567215
78,0.238852547,0.090481786,0.008658009,0.654135618,0.01625338,0.052318668,0.067901235,0.048417132,0.090481786,0.126251377,0.013986014,0.364410847,0.314348363,0.2,0.671249339,0.53020096,0.2,0.471518987,0.345864382,0.043290043,0.238852547,0.471518987,0.065609087,0.102028607,0.53020096,0.172691992,0.030917909,0.034651836,0.067901235,0.093894458,0.827308008,0.040677712,0.074834257,0.103415848
79,0.093906315,0.029964747,0.008658009,0.356615703,0.021027424,0.05588585,0.074074074,0.05027933,0.029964747,0.153621248,0.016746411,0.345077384,0.296946841,0.1,0.651920658,0.263604218,0.1,0.278481013,0.643384297,0.034632035,0.093906315,0.278481013,0.019193106,0.09142556,0.263604218,0.196481007,0.026486448,0.153255218,0.074074074,0.083414462,0.803518993,0.01684292,0.082699909,0.12360127
80,0.192323352,0.094007051,0.021645022,0.663547523,0.017203553,0.104637337,0.049382716,0.046554935,0.094007051,0.093459772,0.008465219,0.374376868,0.207130132,0.085714286,0.562942824,0.32517303,0.085714286,0.215189873,0.336452477,0.069264069,0.192323352,0.215189873,0.040344693,0.164625762,0.32517303,0.100173044,0.074024426,0.034368194,0.049382716,0.055250929,0.899826956,0.044660582,0.145142092,0.232758762
81,0.164806812,0.056991774,0.008658009,0.579177655,0.018022402,0.078478002,0.216049383,0.040968343,0.056991774,0.263599228,0.016194332,0.42040622,0.378233635,0.214285714,0.739870649,0.472978953,0.214285714,0.405063291,0.420822345,0.034632035,0.164806812,0.405063291,0.043478261,0.093078895,0.472978953,0.29607716,0.028357679,0.063268592,0.216049383,0.130641711,0.70392284,0.033923064,0.070912234,0.074420525
82,0.137440596,0.059929495,0.012987013,0.57438318,0.016770954,0.049940547,0.049382716,0.057728119,0.059929495,0.095886311,0.012697828,0.267264211,0.133297683,0.085714286,0.685312386,0.232727144,0.085714286,0.151898734,0.42561682,0.028138528,0.137440596,0.151898734,0.037798668,0.121996344,0.232727144,0.098793973,0.049887278,0.056876613,0.049382716,0.054402396,0.901206027,0.031013946,0.087762238,0.119454866
83,0.352032871,0.158636898,0.021645022,0.864208246,0.011417536,0.097502973,0.074074074,0.033519553,0.158636898,0.098668646,0.005888848,0.531726122,0.201529693,0.121428571,0.804922557,0.498401572,0.121428571,0.208860759,0.135791754,0.056277056,0.352032871,0.208860759,0.061692127,0.273092605,0.498401572,0.141503392,0.114190045,0.013724425,0.074074074,0.058427493,0.858496608,0.074975341,0.136257682,0.15470966
84,0.147355046,0.07520564,0.008658009,0.527872614,0.018655852,0.070154578,0.049382716,0.061452514,0.07520564,0.07779011,0.01417004,0.241021962,0.161225455,0.1,0.6204205,0.283280609,0.1,0.196202532,0.472127386,0.045454545,0.147355046,0.196202532,0.037406972,0.092246309,0.283280609,0.097252884,0.036951508,0.06451934,0.049382716,0.043260826,0.902747116,0.029016269,0.087547068,0.129634925
85,0.168167152,0.063454759,0.017316017,0.60591792,0.017790653,0.078478002,0.024691358,0.054003724,0.063454759,0.039781278,0.012881855,0.286782037,0.080315154,0.042857143,0.864068838,0.293513955,0.042857143,0.139240506,0.39408208,0.051948052,0.168167152,0.139240506,0.042890717,0.136269515,0.293513955,0.119689664,0.055621206,0.050436655,0.024691358,0.029227824,0.880310336,0.037019465,0.092731212,0.097018428
86,0.28966517,0.112808461,0.014069264,0.795072412,0.011193511,0.064803805,0.049382716,0.040968343,0.112808461,0.105270974,0.01048951,0.409179389,0.36951271,0.107142857,0.725600389,0.622262935,0.107142857,0.582278481,0.204927588,0.038961039,0.28966517,0.582278481,0.063063063,0.141576661,0.622262935,0.179384069,0.054033371,0.02633257,0.049382716,0.024332904,0.820615931,0.051090607,0.066734989,0.061224795
87,0.205040131,0.087544066,0.03030303,0.642618675,0.018555427,0.130796671,0.030864198,0.044692737,0.087544066,0.115456406,0.008281192,0.362998954,0.298273201,0.128571429,0.682015159,0.400440354,0.128571429,0.268987342,0.357381325,0.108225108,0.205040131,0.268987342,0.053074814,0.136812402,0.400440354,0.108105729,0.059014595,0.024595569,0.030864198,0.063950768,0.891894271,0.044398387,0.162055336,0.185101208
88,0.113250537,0.058166863,0.008658009,0.421887656,0.017752028,0.045184304,0.148148148,0.054003724,0.058166863,0.151081533,0.017666544,0.279345125,0.216103931,0.142857143,0.71628142,0.310106362,0.142857143,0.310126582,0.578112344,0.034632035,0.113250537,0.310126582,0.028006267,0.089773266,0.310106362,0.177781209,0.044358336,0.109681193,0.148148148,0.120036137,0.822218791,0.01850349,0.062071949,0.083074314
89,0.608892662,0.306110458,0.008658009,0.638139501,0.004812669,0.042806183,0.024691358,0.040968343,0.306110458,0.030659902,0.004784689,0.396712564,0.061007045,0.064285714,0.434640523,0.485542457,0.064285714,0.126582278,0.361860499,0.021645022,0.608892662,0.126582278,0.015276146,0.367082226,0.485542457,0.062690978,0.170834794,0.054109389,0.024691358,0.000438603,0.937309022,0.011399248,0.06047656,0.075816869
90,0.282901677,0.131609871,0.031385281,0.769864755,0.014422557,0.066587396,0.049382716,0.03538175,0.131609871,0.059762919,0.007545086,0.434331333,0.238107008,0.042857143,0.808224368,0.377538557,0.042857143,0.227848101,0.230135245,0.069264069,0.282901677,0.227848101,0.059929495,0.19926431,0.377538557,0.168844048,0.079289136,0.019160516,0.049382716,0.064639002,0.831155952,0.058469529,0.134948385,0.196176057
91,0.095814275,0.041128085,0.00974026,0.538563865,0.012769409,0.058263971,0.024691358,0.057728119,0.041128085,0.063138731,0.012697828,0.222883259,0.188991683,0.042857143,0.763485714,0.186504201,0.042857143,0.189873418,0.461436135,0.047619048,0.095814275,0.189873418,0.025068547,0.094371506,0.186504201,0.098793973,0.044851724,0.087690114,0.024691358,0.047049389,0.901206027,0.02068845,0.061888112,0.054930271
92,0.292614796,0.140423032,0.010822511,0.793316797,0.012831209,0.042806183,0.024691358,0.039106145,0.140423032,0.052016039,0.008465219,0.363445201,0.204575954,0.057142857,0.636904762,0.424138735,0.057142857,0.259493671,0.206683203,0.025974026,0.292614796,0.259493671,0.063454759,0.20207735,0.424138735,0.154060642,0.091296077,0.020466601,0.024691358,0.008698694,0.845939358,0.058045023,0.103035263,0.154399493
93,0.07920132,0.029964747,0.008658009,0.423698493,0.01195056,0.030915577,0.024691358,0.054003724,0.029964747,0.05453403,0.013065881,0.2250382,0.158045648,0.071428571,0.746191891,0.16649622,0.071428571,0.132911392,0.576301507,0.028138528,0.07920132,0.132911392,0.017626322,0.09307941,0.16649622,0.121923954,0.035800141,0.130038023,0.024691358,0.041632627,0.878076046,0.012560399,0.054438617,0.092541304
94,0.27231678,0.121621622,0.016233766,0.692857143,0.008258015,0.076099881,0.030864198,0.037243948,0.121621622,0.055225268,0.004968715,0.369258266,0.155046384,0.092857143,0.658348596,0.426487272,0.092857143,0.28164557,0.307142857,0.071428571,0.27231678,0.28164557,0.032314924,0.175069486,0.426487272,0.08698778,0.071039659,0.024588086,0.030864198,0.026422814,0.91301222,0.024159415,0.113261738,0.148262184
95,0.212915734,0.074618096,0.047619048,0.585520133,0.01622248,0.158145065,0.320987654,0.018621974,0.074618096,0.40316269,0.004048583,0.767792012,0.613526754,0.464285714,0.736309524,0.793717806,0.464285714,0.813291139,0.414479867,0.103896104,0.212915734,0.813291139,0.032510772,0.179557673,0.793717806,0.32311163,0.059456719,0.019377892,0.320987654,0.211636679,0.67688837,0.031276141,0.299179082,0.433715771
96,0.224649013,0.077555817,0.020562771,0.736199863,0.01229046,0.078478002,0.172839506,0.027932961,0.077555817,0.265870802,0.007913139,0.489645421,0.442740616,0.242857143,0.744264885,0.627044892,0.242857143,0.556962025,0.263800137,0.060606061,0.224649013,0.556962025,0.046611829,0.116721336,0.627044892,0.297184306,0.041437236,0.027127201,0.172839506,0.108405363,0.702815694,0.042975042,0.105928163,0.105598231
97,0.138710813,0.048766157,0.008658009,0.636211182,0.013395133,0.047562426,0.12962963,0.037243948,0.048766157,0.23654184,0.013249908,0.344172313,0.245623516,0.264285714,0.736135794,0.41439406,0.264285714,0.370253165,0.363788818,0.03030303,0.138710813,0.370253165,0.040540541,0.092766946,0.41439406,0.289379652,0.031324332,0.05519737,0.12962963,0.092371693,0.710620348,0.031301112,0.062362295,0.084925141
98,0.123839673,0.044065805,0.021645022,0.520134055,0.013735033,0.061236623,0.037037037,0.046554935,0.044065805,0.054075005,0.011225616,0.25293383,0.185089199,0.042857143,0.692429237,0.258167679,0.042857143,0.202531646,0.479865945,0.054112554,0.123839673,0.202531646,0.024872699,0.092984861,0.258167679,0.1445724,0.030764727,0.07787192,0.037037037,0.037136423,0.8554276,0.020775848,0.079630047,0.083539947
99,0.23560338,0.081668625,0.008658009,0.725509583,0.013317883,0.061236623,0.098765432,0.027932961,0.081668625,0.111600734,0.009753404,0.480769392,0.367340283,0.171428571,0.675025768,0.545664689,0.171428571,0.46835443,0.274490417,0.032467532,0.23560338,0.46835443,0.044653349,0.154882445,0.545664689,0.373577316,0.048343477,0.035821493,0.098765432,0.093228942,0.626422684,0.044485785,0.091038591,0.143489536
100,0.118865393,0.056991774,0.017316017,0.606908865,0.014445732,0.078478002,0.049382716,0.04283054,0.056991774,0.045839875,0.009569378,0.271083408,0.239073576,0.057142857,0.695790876,0.214968934,0.057142857,0.151898734,0.393091135,0.060606061,0.118865393,0.151898734,0.03172738,0.11151607,0.214968934,0.144602,0.04742593,0.050931794,0.049382716,0.037557579,0.855398,0.030189904,0.102784008,0.10687309
101,0.138615869,0.044065805,0.045454545,0.555106878,0.019621475,0.175980975,0.12345679,0.027932961,0.044065805,0.234286819,0.006256901,0.449386181,0.353101012,0.228571429,0.749145299,0.425681058,0.228571429,0.594936709,0.444893122,0.16017316,0.138615869,0.594936709,0.034860948,0.105666793,0.425681058,0.228430596,0.02879674,0.029093861,0.12345679,0.147976535,0.771569404,0.033760753,0.233366633,0.232903441
102,0.1085855,0.048766157,0.012987013,0.442742774,0.014546157,0.052318668,0.049382716,0.03538175,0.048766157,0.19998205,0.011777696,0.332059998,0.261122828,0.157142857,0.762649106,0.253381582,0.157142857,0.189873418,0.557257226,0.038961039,0.1085855,0.189873418,0.023501763,0.113818119,0.253381582,0.282633256,0.047885028,0.086818758,0.049382716,0.051431701,0.717366744,0.016443385,0.08063475,0.114358854
103,0.060780194,0.026439483,0.017316017,0.332710226,0.010142912,0.040428062,0.049382716,0.044692737,0.026439483,0.126457104,0.012697828,0.240842279,0.215295308,0.107142857,0.688794671,0.176002745,0.107142857,0.180379747,0.667289774,0.038961039,0.060780194,0.180379747,0.010379945,0.069634579,0.176002745,0.184827817,0.025273362,0.217160485,0.049382716,0.066988875,0.815172183,0.007353951,0.044905095,0.036700739
104,0.192010987,0.074030552,0.008658009,0.745671835,0.013055234,0.07372176,0.074074074,0.039106145,0.074030552,0.090088367,0.010857563,0.289727285,0.199676387,0.142857143,0.738756614,0.399461572,0.142857143,0.278481013,0.254328165,0.03030303,0.192010987,0.278481013,0.05248727,0.106729798,0.399461572,0.207445165,0.037116256,0.033653028,0.074074074,0.033843876,0.792554835,0.047544729,0.077855478,0.09091039
105,0.156986298,0.051703878,0.008658009,0.605366947,0.010027037,0.032104637,0.049382716,0.039106145,0.051703878,0.102977555,0.011409643,0.282013444,0.225538077,0.142857143,0.746570423,0.35781886,0.142857143,0.284810127,0.394633053,0.03030303,0.156986298,0.284810127,0.029377203,0.090798223,0.35781886,0.21976467,0.024586536,0.066463878,0.049382716,0.049461139,0.78023533,0.020863246,0.051393051,0.064829699
106,0.146991109,0.068155112,0.012987013,0.308508881,0.01626883,0.049940547,0.030864198,0.037243948,0.068155112,0.113069015,0.01104159,0.300532505,0.219592015,0.064285714,0.746640551,0.261213376,0.064285714,0.224683544,0.691491119,0.03030303,0.146991109,0.224683544,0.015080298,0.118979105,0.261213376,0.235408486,0.05127465,0.128734383,0.030864198,0.051789986,0.764591514,0.010575206,0.100080248,0.160460232
107,0.110307673,0.044653349,0.03030303,0.38911538,0.012545384,0.120689655,0.037037037,0.039106145,0.044653349,0.122487828,0.00680898,0.277787215,0.129198434,0.071428571,0.433252165,0.205128916,0.071428571,0.164556962,0.61088462,0.077922078,0.110307673,0.164556962,0.016451234,0.114991613,0.205128916,0.117102126,0.039417569,0.071881224,0.037037037,0.074747676,0.882897874,0.011499132,0.129002576,0.130859103
108,0.120190181,0.044653349,0.012987013,0.662298558,0.009316338,0.05469679,0.049382716,0.040968343,0.044653349,0.081060728,0.009385351,0.258509642,0.237321834,0.092857143,0.633843281,0.313348556,0.092857143,0.313291139,0.337701442,0.038961039,0.120190181,0.313291139,0.029964747,0.075255381,0.313348556,0.15679831,0.022805305,0.053057979,0.049382716,0.048713364,0.84320169,0.024121958,0.060516407,0.063305302
109,0.189019455,0.081081081,0.022727273,0.501240703,0.014090382,0.118906064,0.067901235,0.033519553,0.081081081,0.148264329,0.00680898,0.333117999,0.174330942,0.107142857,0.719264069,0.349413202,0.107142857,0.221518987,0.498759297,0.093073593,0.189019455,0.221518987,0.025656091,0.130480373,0.349413202,0.168844048,0.054808809,0.0447276,0.067901235,0.117343138,0.831155952,0.019864408,0.147405226,0.183017039
